GPCR,STANDARD_VALUE,smiles
Q03431,-3.75,CC1=CSC(=N1)NC(=O)C2=C(C3=C(O2)C=CC(=C3)OC)C
Q03431,-5.1,CC1=CC(=NN1)C(=O)NN=CC2=CC=CC=N2
Q03431,-4.55,C1CC2=C(N3C(=CC(=N3)C(=O)O)N=C2C4=CC=CC=C41)C(F)(F)F
Q03431,-4.4,CC(C(=O)N(C)CC1=CC=CC=C1)OC(=O)C(=CC2=CC=C(C=C2)N(C)C)C#N
Q03431,-5,CC1=C(OC2=C1C3=NN(C=C3CC2)CC(=O)NCC4=CC=CC=C4F)C(=O)N5CCCC5
Q03431,-4.65,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C(=O)NCC3=CC=CC=N3
Q03431,-4.5,CC1=C(SC2=NC(=NC(=C12)N3CCN(CC3)S(=O)(=O)C4=CC=CS4)CN5CCCC5)C
Q03431,-4.2,COC1=C(C=C(C=C1)NC(=O)CSC2=CC3=C(C=C2)OCCO3)OC
Q03431,-4.6,COC1=CC2=C(C=C1)C=C(C(=O)O2)C3=CC=CC=C3
Q03431,-5,CCOC(=O)C1CCN(CC1)CC(=O)C2=C(N(C3=C2C=C(C=C3)OC)C)C
Q03431,-4.5,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCOCC2)NC(=O)COC3=CC=C(C=C3)OC
Q03431,-4.4,CN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3
Q03431,-4.55,CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)ON=C(C2=CC=C(C=C2)OC)N
Q03431,-3.65,CCN(CC(=O)NC1=CC2=C(C=C1)OCCO2)C(=O)C3=CC(=C(C=C3)OCC)OCC
Q03431,-4.95,CCC1=CC2=C(C=C1)NC(=C2)C(=O)NC3=NC(=C(C=C3)Br)C
Q03431,-4.7,COC1=CC=CC=C1CC2=C(N=C3N2C=C(C=C3)Cl)C4=CC=C(C=C4)Cl
Q03431,-4.65,CCOC1=C(C=C(C=C1)CNS(=O)(=O)C2=CC3=C(C=C2)N(CCC3)C(=O)C)OC
Q03431,-4.35,CC1=CC(=CC(=C1)OCC(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3)C
Q03431,-4.5,CC1=CC(=CC(=C1)N(CCC#N)C(=O)CSC2=NC3=CC=CC=C3C4N2N=CC4)C
Q03431,-5.05,CC1=C(SC2=NC=NC(=C12)NS(=O)(=O)C3=CC=C(C=C3)Cl)C
Q03431,-3.8,CC1=CC2=C(C(C(=C(O2)N)C#N)C3=CC=NC=C3)C(=O)N1CCC4=CC(=C(C=C4)OC)OC
Q03431,-5.1,C1=CC=C(C=C1)OCCC(=O)NC2=CC=CC=C2[N+](=O)[O-]
Q03431,-4.6,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)C(C)N2CCC3=CC=CC=C32)C
Q03431,-3.8,CC1=CC2=C(C=C1)N=C(N2)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=C(C=C5)OC
Q03431,-4.25,CC1=CC(=C(C=C1)SC2=C(C=CC=N2)C(=O)N(C)CC3=CC=CS3)C
Q03431,-4.45,CCC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N4CCCC4
Q03431,-5.1,COC1=CC=CC(=C1)N2CCN(CC2)C(=O)C3=CC=C(O3)CS(=O)C4=CC(=CC=C4)Cl
Q03431,-4.45,CC1=CC=C(C=C1)CCNC2=C3C(=NOC3=NC=N2)C
Q03431,-4.5,CCOC(=O)C1=C(NC(=O)NC1C2=C(C=CC(=C2)C)C)CSCC(=O)OC
Q03431,-4.7,CC1=C(C(=O)N2C(=N1)N=C(N2)NCC3=CC=C(C=C3)Br)CC4=CC=CC=C4
Q03431,-3.8,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC(=C(C=C3)F)Cl
Q03431,-4.4,CC1=C(ON=C1C)C2=CC(=C(C=C2)OC)S(=O)(=O)N(C)CC3=CC=CO3
Q03431,-5.05,CC1=CC(=CC=C1)N2C(NC(=O)C(=C2S)C#N)C3=CC=CS3
Q03431,-2.885,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)NC(=O)C3=CN=C(C=C3)Cl
