GPCR,STANDARD_VALUE,smiles
P51677,-1.7,C1CN(CCC1CN2CCC(CC2)OC3=CC=C(C=C3)Cl)C(CC4=CC=C(C=C4)F)C(=O)O
P51677,0.155,CC1=C(SC(=N1)NC(=O)NC2CCN(CC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)NC)C(=O)C
P51677,-0.079,CCC1=CC(=CC(=C1)C2=NN=NN2C)NC(=O)NC3CCCN(C3)CCCC4=CC=C(C=C4)F
P51677,-2.885,C1CC(CN(C1)C2CCN(CC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl)CNC(=O)C4=CC5=C(C=C4)N=CC=C5
P51677,-0.362,CC1=C(C=CC(=C1)CN2CCC(CC2)N3C(CCC3=O)C(=O)NC4=CC(=CC(=N4)C)C(=O)N(C)C(C)C)Cl
P51677,-2.301,C1CN(CCC1CC2=CC=C(C=C2)F)CCCNC(=O)NC3=CC=CC=C3C(F)(F)F
P51677,-2.064,C1=CC=C(C=C1)C(C(=O)NC2=CC=CC=C2)NC(=O)C(CC3=CC=C(C=C3)[N+](=O)[O-])NC(=O)C4=CC=CC5=CC=CC=C54
P51677,-0.7,COC1=C(C=C(C=C1)C2=CN=C(N=C2)SCC(=O)NCCC3CC(CN3)CC4=CC(=C(C=C4)Cl)Cl)OC
P51677,0.301,CCC1=CC(=CC(=C1)C2=NN=NN2C)NC(=O)NC(C)C(CN(C)C(C)C(C3=CC=CC=C3)O)O
P51677,-0.681,C1CN(CC1NC(=O)C=C2CCN(CC2)C(=O)C3=CC=CC=C3F)CC4=CC5=C(C=C4)C=C(C=C5)F
P51677,-3.248,CN(C)C1=CC=C(C=C1)CCNCC(C2=CC=CC=C2)N3CCN(CC3)C4=CC=CC=C4
P51677,-1.954,C1CN2CC3=CC=CC=C3N=C2C1=CC4=CC=CC=C4Br
P51677,-2.4,CC1=CC=CC=C1CC(=O)N2CCC(CC2)N3CCC(CC3)CC4=C(C=CC(=C4)Cl)Cl
P51677,-2,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC(=C4)C(=O)O
P51677,-0.633,CC1=C(C=CC(=C1)CN2CCC(CC2)N3C(CCC3=O)C(=O)NC4=CC(=CC(=N4)C)C(=O)NCC(C)C)Cl
P51677,-1.279,CC(C)N(C)C1CCC(C(C1)CS(=O)(=O)C2=CC=CC=C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
P51677,-0.322,CC1=C(SC(=N1)NC(=O)NC2CN(CCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C(C)C)C(=O)C
P51677,-2.041,C1CN(CC1NC(=O)NC2=CC=CC=C2COCCO)CC3=CC4=C(C=C3)C=C(C=C4)F
P51677,-1.176,CC(C(=O)NC1=CC=CC=C1OC)NC(=O)C(CC2=CC=C(C=C2)OC)NC(=O)C3=CC=CC4=CC=CC=C43
P51677,-1.301,CCOC1=CC2=C(C=C1)N=C(S2)SCC(=O)NC3CCN(CC3)CC4=CC(=C(C=C4)Cl)Cl
P51677,-3.756,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CNC(=O)NC3=C(C=CC(=C3)F)F)(C4=CC=CC=C4)C5=CC=CC=C5
P51677,-2.653,C1CN(CCC1CC2=CC=CC=C2)CC3=CC(=CC=C3)NC(=O)NC4=CC=CC(=C4)C#N
P51677,-1.9,C1CC(CN(C1)C(C2=CC=CC=C2)C(=O)O)CN3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl
P51677,-0.763,CC1=C(C=CC(=C1)CN2CCC(CC2)N3C(CCC3=O)C(=O)NC4=CC(=CC(=N4)C)C(=O)N(C)C)Br
P51677,-4.068,CN1CCN(CC1)C(CNCCC2=CC=C(C=C2)F)C3=CC=C(C=C3)OC
