GPCR,STANDARD_VALUE,smiles
Q9HC97,-3.36,C1=CC=C(C=C1)C2=CSC3=NC(=O)C(=CC4=CC=C(O4)C5=CC(=CC=C5)C(=O)O)C(=N)N23
Q9HC97,-3.004,CCN1C(=CC(C)=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
Q9HC97,-0.478,COC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=C2)Br)C(=O)C=C(O3)C(=O)O)F
Q9HC97,-4.08,CN1CCC2=C(C(=N)C(C(C2C1)C3=C(C(=CC=C3)Cl)Cl)(C#N)C#N)C#N
Q9HC97,-4.223,C1=CC(=CC=C1C2=C(NC3=CC(=C(C=C32)O)O)C(=O)O)C(=O)O
Q9HC97,-4.149,CC1=C(C(=C(C#N)C#N)OC12C3=CC=CC=C3C4=CC=CC=C24)C#N
Q9HC97,-3.137,C1CC2=C3C(=C4C(=C2)C(=CC(=O)O4)C(F)(F)F)CCCN3C1
Q9HC97,-3.695,C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC=C(C=C4)C(=O)C=CC5=CC=CO5
Q9HC97,-4.387,CCCN(CCC)CC1=C(N=NN1C2=NON=C2N)C(=O)NN=CC(=CC3=CC=CO3)C
Q9HC97,-3.086,C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=CC(=C3)C(=O)O
Q9HC97,-3.347,C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)O
Q9HC97,-4.364,COC1=CC=C(C=C1)CNCCC(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)F
Q9HC97,-5.404,C1CC1C2=C(SC3=C2SC=C3Br)C(=O)O
Q9HC97,-4.362,CC1=NN=C(C2=CN(N=C12)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
Q9HC97,-4.924,C1=CC(=CN=C1)C2=C(NC3=CC(=C(C=C32)O)O)C(=O)O
Q9HC97,-3.417,CC(=CCN1C2=C(N=C1NCCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C)Cl
Q9HC97,-2.996,CN1CC=C2C(C1)C(C(C(=C2C#N)N)(C#N)C#N)C3=CSC=C3
Q9HC97,-4.422,CC1=C(SC2=C1SC=C2C3=CNN=C3)C(=O)O
Q9HC97,-2.629,COC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=C2)Br)C(=O)C=C(O3)C(=O)O)OC
Q9HC97,-3.114,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
