GPCR,STANDARD_VALUE,smiles
P51685,-1.161,CCN(CC)CCCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
P51685,-1.535,CCCC(=O)N1CCC(C1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
P51685,-0.45,CC1(CC2=C(C=CC=C2O1)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC=C(C=C5)N)C(C)(C)C
P51685,-0.717,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)C(=O)NC4=CC=CC=C4C
P51685,-0.978,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)C(=O)NC4CCCCC4
P51685,-1.301,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC(=CC=C4)F
P51685,-1.31,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=NC=CN4C
P51685,-1.389,C1CN(CCC1NC(=O)C2(CCNC2)C3=CC=CC=C3)CC4=CC(=CC=C4)OC5=CC=CC=C5Cl
P51685,-1.08,COC1=CC=CC=C1OC2=CC=CC(=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=CC=C(C=C5)Cl
P51685,-1.98,CC1(CCC2=C(O1)C=CC(=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC=C(C=C5)N)C
P51685,-2,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=NC=C4
P51685,-1.671,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=C(OC(=C4)C)C(F)(F)F
P51685,-2.314,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4CCOCC4
P51685,-1.54,COC1=CC=CC=C1OC2=CC=CC=C2CN3CCC4(CC3)CCN(CC4)C(=O)C5=CC=C(C=C5)Cl
P51685,-3.596,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
P51685,-1.62,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=N4
P51685,-0.959,CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)C5CCCC5
P51685,-3.182,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=COC=C4
P51685,-3.509,CC1=CC(=NC=C1)C2=NC=CC(=C2)C
P51685,-0.82,CC1(OC2=CC=CC(=C2O1)CN3CCC4(CC3)CCN(CC4)C(=O)C5=CC(=NC=C5)N)C
P51685,-1.775,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=C(C=C4)F
P51685,-0.398,CCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
P51685,-2.787,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)CC(C)(C)C
P51685,-2.7,CCCCCCN1CCC(CC1)N2CC(OC2=O)C3=C4C=C(C=CC4=NC=C3)OC
P51685,-1.4,COC1=CC2=C(C=CN=C2C=C1)C3CN(C(=O)O3)C4CCN(CC4)CC5=CC6=CC=CC=C6N5
P51685,-3.26,CC1(CCC2=C(O1)C=CC(=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC=NC=C5)C
P51685,-1.373,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC5=CC=CC=C5S4
P51685,-0.544,CC(C)(C(=O)O)N1CCC(C1)(C2=CC=CC=C2)C(=O)NC3CCN(CC3)CC4=CC(=CC=C4)OC5=CC=CC=C5Cl
P51685,-0.342,CCNC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
P51685,-3.146,C1CN(CCC1NC(=O)CC2=CC=CC=C2)CC3=CC(=CC=C3)OC4=CC=CC=C4
P51685,-0.799,CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N5CCOCC5
P51685,-0.204,CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N(C)C
P51685,-0.38,CCCC1(CC2=C(C=CC=C2O1)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC=C(C=C5)N)CC
P51685,-2.22,C1CN(CCC12CCN(CC2)C(=O)C3=CC=[N+](C=C3)[O-])CC4=CC(=CC=C4)OC5=CC=CC=C5
P51685,-0.362,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=CC3=C2C=CC=C3NC(=O)C4=CC=CC=C4
P51685,-1.35,CC1(CC2=C(O1)C(=CC=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=C(C=CC=N5)N)C
P51685,-2.947,CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CN=CC=C4
P51685,-0.9,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)N)C(=O)O)C(C)C)CCC(=O)N)CCCN=C(N)N)CCCN=C(N)N)CCCCN)C(C)O
P51685,-2.4,COC1=CC2=C(C=CN=C2C=C1)C3CN(C(=O)O3)C4CCN(CC4)CCCC5=CC=CC=C5
P51685,-0.643,C1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4
P51685,-2.11,CC1CC2=C(O1)C(=CC=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=CC=NC=C5
P51685,-0.42,CC1(C(C2=C(O1)C(=CC=C2)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC=C(C=C5)N)(F)F)C
P51685,-1.659,CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NCC4=CC=CC=C4
P51685,-0.813,CC(C)(C(=O)O)N1CCC(CC1)(C2=CC=CC=C2)C(=O)NC3CCN(CC3)CC4=CC(=CC=C4)OC5=CC=CC=C5Cl
P51685,-3.888,CC1=CN=C(C=C1)C2=NC=C(C=C2)C
P51685,-2.813,CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3
P51685,-2.386,CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N
P51685,-1.899,COC1=CC=CC=C1OC2=CC=CC=C2CN3CCC4(CC3)CCN(CC4)C(=O)C5=CC=CC=[N+]5[O-]
