GPCR,STANDARD_VALUE,smiles
Q7Z601,-3,CCC1=C(C=NN1C2=NC=C(C(=N2)C3=CC=CS3)C)C(=O)NCC4=CC=NC=C4
Q7Z601,-2.112,C1=CC=C(C=C1)CC(C(=O)NC2=NNC(=C2)C3=CC=NC=C3)NCC4=CN=CS4
Q7Z601,-0.699,CCCC1=C(C=NN1C2=NC=C(C(=N2)C3=CC=CS3)C)C(=O)NC(C)(C)C4=CC=NC=C4
Q7Z601,-3.342,CC1=CC(=NO1)CNC(CC2=CC=CC=C2)C(=O)NC3=CC(=CNC3=O)C4=CC=NC=C4
Q7Z601,-1.851,CNC1=NC=CC(=C1)C2=NN(C(=C2)NC(=O)C(CC3=CC=C(C=C3)F)NCC4=NNN=N4)C
Q7Z601,-2.699,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=CNC2=O)C3=CC=NC=C3)NCC4=CSC=N4
Q7Z601,-0.114,CCOCC1=C(C=NN1C2=NC=C(C(=N2)C3=CC=CS3)C)C(=O)NCC4=CN=CN4C
Q7Z601,-3.623,C1=CC(=CC=C1CC(C(=O)NC2=CC(=CNC2=O)C3=CC=NC=C3)N)F
Q7Z601,-1.978,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=CNC2=O)C3=CC=NC=C3)NCC4=CC=CC=N4
Q7Z601,-3.348,C1CC(=O)NC1CNC(CC2=CC=CC=C2)C(=O)NC3=CC(=CNC3=O)C4=CC=NC=C4
Q7Z601,-2.471,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=CNC2=O)C3=CC=NC=C3)NCC4=CN=CS4
Q7Z601,-2.715,C1=CC=C(C=C1)CC(C(=O)NC2=CC=CC(=C2)C3=CC=NC=C3)NCC4=CSC=N4
Q7Z601,-1.556,CNC1=NC=CC(=C1)C2=NN=C(S2)NC(=O)C(CC3=CC=CC=C3)NCC4=CSC=N4
Q7Z601,-1.146,CCOCC1=C(C=NN1C2=NC=C(C(=N2)N3CCCC3)C)C(=O)NCC4=CN=CN4C
Q7Z601,-2.255,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=NN2CC(F)(F)F)C3=CC=NC=C3)NCC4=CN=CS4
Q7Z601,-4.176,CCCC1=C(C=NN1C2=NC=C(C(=N2)C3=CC=CS3)C)C(=O)NCC4=CN(C=N4)C
Q7Z601,-2.362,CN1C=C(C=N1)C2=CNC(=O)C(=C2)NC(=O)C(CC3=CC=CC=C3)NCC4=CSC=N4
Q7Z601,-2.342,CC(C1=CC=CC=N1)NC(CC2=CC=CC=C2)C(=O)NC3=CC(=CNC3=O)C4=CC=NC=C4
Q7Z601,-3.336,C1=CC=C(C=C1)CC(C(=O)NC2=NNC(=N2)C3=CC=NC=C3)NCC4=CN=CS4
Q7Z601,-2.785,COC1=C(C=C(C=C1)NC(=O)C(CC2=CC=CC=C2)NCC3=CSC=N3)C4=CC=NC=C4
Q7Z601,-1.978,CCOC(=O)CNC(CC1=CC=CC=C1)C(=O)NC2=CC(=NN2C)C3=CC=NC=C3
Q7Z601,-2.568,C1=CC=C(C=C1)CC(C(=O)NC2=CSC(=N2)C3=CC=NC=C3)NCC4=CN=CS4
Q7Z601,-1.716,CC1=NC=CC(=C1)C2=CC(=CC=C2)NC(=O)C(CC3=CC=CC=C3)NCC4=CSC=N4
Q7Z601,-2.591,C1CC(OC1)CNC(CC2=CC=CC=C2)C(=O)NC3=CC(=CNC3=O)C4=CC=NC=C4
Q7Z601,-4.114,C1=CC=C(C=C1)CC(C(=O)NC2=CC(=CNC2=O)C3=CC=NC=C3)N
