GPCR,STANDARD_VALUE,smiles
O00222,-4,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)COC3=CC=C(C=C3)OC(=O)C
O00222,-4.061,C1CC(C2C1C2C(=O)O)(C(=O)O)N
O00222,-2.875,CCCCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-2.322,C1=CC(=CC=C1C(C(=O)O)N)P(=O)(O)O
O00222,-3.531,C1C(C1C(=O)O)C(C(=O)O)N
O00222,-3.5,CC1=CC(=C(N1C2=CC=C(C=C2)S(=O)(=O)N)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-3.228,C1C(C2C(C2O1)C(=O)O)(C(=O)O)N
O00222,-2.2,C1C(C1C(CN2C=NC3=C2NC(=O)NC3=O)(C(=O)O)N)C(=O)O
O00222,-2.968,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-3.5,CC1=CC(=C(N1C2=CC=CC=C2F)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-3.5,CCOC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)CSCC3=CC=C(C=C3)OC)C
O00222,-1.5,C1=CC(=C(C=C1C(C(=O)O)N)C(=O)O)C(=O)O
O00222,-2.69,CCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-2.23,C1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-3.176,CC1=CC(=C(N1C2=CC(=CC=C2)F)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-2.492,C(CP(=O)(O)O)C(C(=O)[O-])[NH3+]
O00222,-3.677,NC(CCC(=O)O)C(=O)[O-]
O00222,-4,CCN1C(=CC(=C1C)C(=O)CSC2=CC=C(C=C2)NC(=O)C)C
O00222,-3.519,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)CSC3=CC=C(C=C3)N(C)C(=O)C
O00222,-3.5,CC1=CC(=C(N1C2=CC=C(C=C2)OC(F)F)C)C(=O)CSC3=CC=C(C=C3)OC
O00222,-3.863,C1C(C2C(C2S1)C(=O)O)(C(=O)O)N
O00222,-3.204,CC1=CC(=C(N1CCC2=CC=CS2)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-3.866,C1C(C2C(C2S1)C(=O)O)(C(=O)O)N
O00222,-3.714,CCCCCCCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-3.23,C1C(C2C(C2O1)C(=O)O)(C(=O)O)N
O00222,-4.245,C1(C(C1C(=O)O)C(=O)O)C(C(=O)O)N
O00222,-3.332,C1C(C1(C(=O)O)N)CP(=O)(O)O
O00222,-3.201,C=C1CC(C2C1C2C(=O)O)(C(=O)O)N
O00222,-3.5,C(CP(=O)(O)O)C(C(=O)O)N
O00222,-4,CC1=CC(=C(N1C2=NC(=CS2)C)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-1.301,C(CC(=O)O)C(C(=O)O)N
O00222,-3.204,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)CSCC3=CC=C(C=C3)OC
O00222,-3.5,CCOC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)CSCC3=CC=CC(=C3)C)C
O00222,-3.633,CC(=O)NC1CC(C2C1C2C(=O)O)(C(=O)O)N
O00222,-2.996,C1=CC=C(C=C1)CCC2C(C2C(CC3C4=CC=CC=C4OC5=CC=CC=C35)(C(=O)O)N)C(=O)O
O00222,-3.544,CC1=CC(=C(N1C2=CC=C(C=C2)OC(F)F)C)C(=O)COC3=CC=C(C=C3)NC(=O)C
O00222,-3.057,CC1=CC(=C(N1CC2COC3=CC=CC=C3O2)C)C(=O)CSC4=CC=C(C=C4)NC(=O)C
O00222,-3.5,CC1=CC(=CC=C1)CSCC(=O)C2=C(N(C(=C2)C)C3=CC=C(C=C3)C(=O)OC)C
O00222,-3.537,CC1=CC(=C(N1CC2CCCO2)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
O00222,-3.09,CC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-4.004,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)SC3=NC=NN3
O00222,-4.653,C1CC(CC1C(=O)O)(C(=O)O)N
O00222,-3.487,C1C(C2C(C2S1=O)C(=O)O)(C(=O)O)N
O00222,-3.121,CC1C(C1C(=O)O)C(C(=O)O)N
O00222,-4.061,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)F
O00222,-3.352,CCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-3,CCC(C)C1=CC=C(C=C1)NC(=O)CSCC2=CC=C(C=C2)Br
O00222,-4.176,C1C2C(C2C(C1O)(C(=O)O)N)C(=O)O
O00222,-2.531,CCCCCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-3.815,C1C(=O)C2C(C2C1(C(=O)O)N)C(=O)O
O00222,-3.5,CCOC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)CSC3=CC=C(C=C3)OC)C
O00222,-2.362,CC1=CC(=C(N1C2=CC=C(C=C2)OC(F)F)C)C(=O)CSCC3=CC=C(C=C3)OC
O00222,-4.079,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N=[N+]=[N-]
O00222,-0.799,C(C1C(C1C(=O)O)C(C(=O)O)N)O
O00222,-0.708,C(CP(=O)(O)O)C(C(=O)O)N
O00222,-4.093,C1C(C2C(C2C1(C(=O)O)N)C(=O)O)N=[N+]=[N-]
O00222,-3.814,C1C(C1(C(=O)O)N)CP(=O)(O)O
O00222,-4.679,C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N
O00222,-2.58,CC(C)CC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
O00222,-3.531,CC1=CC(=C(N1C2=CC=C(C=C2)C(=O)OC)C)C(=O)COC3=CC=C(C=C3)NC(=O)C
O00222,-2.531,C1C(C1(C(=O)O)N)CP(=O)(O)O
O00222,-4.667,CC(C1=CC=C(C=C1)P(=O)(O)O)(C(=O)O)N
O00222,-3.447,CC1C(C1C(=O)O)C(C(=O)O)N
O00222,-3.5,CC1=CC=C(C=C1)CSCC(=O)C2=C(N(C(=C2)C)C3=CC=C(C=C3)OC(F)F)C
O00222,-3.401,CCC1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
