GPCR,STANDARD_VALUE,smiles
Q14416,-4.732,C1C2CC(C1C2C(=O)O)(C(=O)O)N
Q14416,-2.1,CN1C2=C(C=CC(=C2)F)N=C1CN3CCN(CC3)C4=C(C=CC(=N4)Cl)C(F)(F)F
Q14416,-2.439,CC1=C(C=CC=N1)OC2=CC=C(C=C2)C3=C(C(=O)N(C=C3)CCC(C)C)C#N
Q14416,-3.063,CN1C2=CC=CC=C2N=C1CN3CCN(CC3)C4=NC5=CC=CC=C5S4
Q14416,-2.362,CCOC(=O)C(C)OC1=CC=CC(=C1)N(CC2=CN=CC=C2)S(=O)(=O)CC(F)(F)F
Q14416,-2.061,CC(C)(C)CN1C2=C(N=C(C=C2)N3CC4CCC3CN4C(=O)C5=CN=CC=C5)N(C1=O)C
Q14416,-2,CCCCN1C=CC(=C(C1=O)C#N)C2=CC(=C(C=C2)OC3=C(N=CC=C3)C)Cl
Q14416,-3.82,C1C2C1(OC3=CC=CC=C3C2=NO)C(=O)NC4=CC=C(C=C4)F
Q14416,-1.38,C1CCC(C1)OC2=CC=CC(=C2)N(CC3=CN=CC=C3)S(=O)(=O)CC(F)(F)F
Q14416,-2.602,C1CC1CC2=NN=C3N2C=CC(=C3C(F)(F)F)N4CC5=CC=CC=C5C4
Q14416,-2.898,CCCCCCC1CN(C(=O)O1)C2=CC=C(C=C2)F
Q14416,-2.032,C1C(C1(C(=O)O)F)C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N
Q14416,-1.724,CC1CN(C(=O)O1)CC2=CC=C(C=C2)C3=CC=C(C=C3)OC
Q14416,-2.633,CC(C)(C)CN1C2=C(N=C(C=C2)N3CCCCC3)N(C1=O)C
Q14416,-2.127,CCCC1=C(C=CC2=C1C=CN2CC(C)(C)C)OC3=CC=CC(=C3)C4=NNN=N4
Q14416,-3.079,C(CC(=O)O)C(C(=O)O)N
Q14416,-1.69,CC(C)(C)CN1C2=C(N=C(C=C2)C3=C(C=CC(=C3)C(C)(C)O)C#N)N(C1=O)C
Q14416,-4.1,C1CN(CCN1CC2=NC3=CC=CC=C3N2)C4=NC=C(C=N4)Cl
