GPCR,STANDARD_VALUE,smiles
P51679,-4.305,C1CC(N(C1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2)C(=O)NC4CCN(CC4)CC5=CC=CC=C5
P51679,-1.44,COC1=CC=CC2=C1C(=NN2CC3=CC(=CC=C3)CNC(=O)CO)NS(=O)(=O)C4=CC=C(S4)Cl
P51679,-3.38,C1COCCN1CCCCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=C(C=C(C=C5)Cl)Cl
P51679,-3.778,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)C5=C(C=C(C=C5)Cl)Cl
P51679,-2.919,CCN(CC)CCCC(C)NC1=NC=C2C(=N1)N=CN2CC3=C(C=C(C=C3)Cl)Cl
P51679,-4.176,C1CC(N(C1)S(=O)(=O)CC2=CC=CC=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4
P51679,-3.903,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=C(C=CC=C5Cl)Cl
P51679,-2,CC(=O)C1=C2C(=CC=C1)N(N=C2NS(=O)(=O)C3=CC=C(S3)Cl)CC4=CC(=CC=C4)CNC(=O)C
P51679,-2.69,CC(C)(C)C1=CSC(=N1)NC2=CC=CC3=C2C=CN3
P51679,-1.964,CCN(CC)CCN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)Cl)OC)OC
P51679,-2.74,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C4CCCCC4)NC5CCCCCC5)OC
P51679,-2.59,CC1=C(C(=O)OC2=CC(=CC(=C12)O)OC)N3CCN(CC3)C
P51679,-2.4,CC(=O)NCC1=CC=CC(=C1)CN2C3=CC=CC=C3C(=N2)NS(=O)(=O)C4=CC=C(S4)Cl
P51679,-2.839,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=C(C=C(C=C5)Cl)Cl
P51679,-3.196,CC1=C(C(=O)OC2=CC(=CC(=C12)O)O)N3CCN(CC3)C(=O)C=CC4=CC=CC=C4
P51679,-4.415,CN(C1CCN(CC1)CC2=CC=CC=C2)C(=O)C3CCCN3S(=O)(=O)C4=CC=CC5=CC=CC=C54
P51679,-3.3,CN1C(=NN=N1)CC2=NC=C(C=C2NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl)Cl
P51679,-2.6,CN(C1CCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4=C(C=C(C=C4)Cl)F)OC)OC)C(=O)C5CCCN5
P51679,-2.447,CN(C1CCN(CC1)CCC2=CC=CC=C2N)C(=O)C3CCCN3S(=O)(=O)C4=CC5=C(C=C4)C(=CC=C5)Cl
P51679,-1.785,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCC(CC3)N4CCCC(C4)CO)NCCC5=CC=C(C=C5)Cl)OC
P51679,-2.477,CC(C)(C)C1=CSC(=N1)NC2=CC=CC3=C2C=CC=N3
P51679,-3.678,CC1=C(C(=O)OC2=C1C=CC(=C2)N(C)C)N3CCN(CC3)C
P51679,-1.4,CN(CC1=C(C=C(C=C1)Cl)Cl)C2=NC(=NC=C2)N3CCC4(CC3)CCN(C4)C(=O)C5CCCN5
P51679,-2.342,CC(C)(C)CC1=CSC(=N1)NC2=CC=CC3=CC=CC=C32
P51679,-3.845,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=CC(=CC=C5)Cl
P51679,-3.398,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=C(C(=CC=C3)C(F)(F)F)F)C4=C(C=C(C=C4)Cl)Cl
P51679,-2.452,CC1=C(C=CC(=N1)OC2=CC=C(C=C2)C(=O)O)CN3CCC(CC3)N4C(CN(C4=O)C5CCOCC5)C6=CC(=CC=C6)Cl
P51679,-1.69,COC1=CC=CC2=C1C(=NN2CC3=CC=C(C=C3)CO)NS(=O)(=O)C4=CC=C(S4)Cl
P51679,-2.954,CC1=CC=CC=C1NC2=NC(=CS2)C(C)(C)C
P51679,-3.208,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=CC=C(C=C5)Cl
P51679,-1.92,CN(CC1=C(C=C(C=C1)Cl)Cl)C2=NC(=NC=C2)N3CCC4(CC3)CCN(C4)CC5CCCN5
P51679,-2.814,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
P51679,-2.041,CC(C1=CC=CC2=CC=CC=C21)NC(=O)CC3C(=O)N(C(S3)C4=C(C=C(C=C4)Cl)Cl)CC(=O)NCCCN5CCCCC5
