GPCR,STANDARD_VALUE,smiles
Q15077,-3.869,C1=CC=C(C=C1)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O
Q15077,-3.137,COC1=NC(=O)C=CN1C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
Q15077,-3.671,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O)I
Q15077,-3.903,CP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=O)NC2=O)O)O
Q15077,-4.927,C1=CC=C(C=C1)NC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)S(=O)(=O)[O-]
Q15077,-3.845,C1=CN(C(=O)NC1=S)C2C(C(C(O2)COP(=O)(O)OP(=O)(C(F)(F)P(=O)(O)O)O)O)O
Q15077,-2.262,C#CCCNC(=O)COC1=CC=C(C=C1)CCCONC2=NC(=O)N(C=C2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
Q15077,-2.4,C1=CC=C(C=C1)CCCCONC2=NC(=O)N(C=C2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
Q15077,-1.623,C1C2C1(C(C(C2COP(=O)(O)OP(=O)(O)O)O)O)N3C=CC(=O)NC3=O
Q15077,-3.912,CP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)O)O
Q15077,-4.017,COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=S)NC2=O)O)O
Q15077,-3.299,C1=CN(C(=S)NC1=O)C2C(C(C(O2)COP(=O)(CP(=O)(O)[O-])[O-])O)O
Q15077,-3.74,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)F
Q15077,-3.407,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=CC(=C4)C(=O)O)NC5=NC(=NC(=N5)Cl)Cl)S(=O)(=O)[O-])N
Q15077,-2.732,C1=CC(=CC(=C1)F)CCCONC2=NC(=O)N(C=C2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
Q15077,-2.447,CCSC1=NC(=O)N(C=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
Q15077,-3.778,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
Q15077,-3.544,C1C2C1(OC(C2O)N3C=CC(=O)NC3=O)COP(=O)(O)OP(=O)(O)O
Q15077,-2.215,C1=CN(C(=O)N=C1NOCCCC2=CSC=C2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
Q15077,-2.785,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O)N
Q15077,-2.188,C1=CC=C(C=C1)CC2OC3C(OC(C3O2)N4C=CC(=O)NC4=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC5C(C(C(O5)N6C=CC(=O)NC6=O)O)O
Q15077,-3.894,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O
Q15077,-3.362,CSC1=NC(=O)N(C=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
Q15077,-3.164,C1=CC=C(C=C1)C(=O)CN2C(=O)C=CN(C2=O)C3C(C(C(O3)COP(=O)(O)OP(=O)(C(F)(F)P(=O)(O)O)O)O)O
Q15077,-3.69,C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O
Q15077,-3.243,C#CCCOP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)NOCC3=CC=CC=C3)O)O
