GPCR,STANDARD_VALUE,smiles
P32249,-0.068,C1CN(CCN1C(=O)C=CC2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CC=C(C=C3)Cl
P32249,-1.833,COC1=CC=C(C=C1)C=CC(=O)N2CCN(CC2)C(=O)C3=CC=C(C=C3)Br
P32249,-0.909,C1CN(CCN1CC2=C(C=C(C=C2)Cl)F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-3,C1CN(CCN1C(=O)CC2=CC=C(C=C2)Br)C(=O)C3=CC=C(C=C3)Cl
P32249,-1.717,COC1=CC(=CC=C1)S(=O)(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)F
P32249,-1.155,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)C=CC3=CC(=C(C=C3)Cl)Cl
P32249,-1.267,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)F
P32249,-1.061,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC(=CC=C3)Cl
P32249,-0.885,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)F
P32249,-0.114,CC(CCCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C)CO
P32249,-1.38,C1CN(CCN1C(=O)CC2=CC=CC=C2)C(=O)C=CC3=CC(=C(C=C3)Cl)Cl
P32249,0.388,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)Br)C(=O)C3=CC=C(C=C3)Cl
P32249,-1.279,CC1=CC=C(C=C1)C=CC(=O)N2CCN(CC2)C(=O)CC3=CC=CC=C3
P32249,-1.683,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CC=C3C#N
P32249,-1.23,CC1=C(C=C(C=C1)C=CC(=O)N2CCN(CC2)C(=O)CC3=CC=CC=C3)F
P32249,-0.344,C1CN(CCN1CC2=CC(=CC(=C2)F)F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-2.679,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)C3=CC=C(C=C3)Br
