GPCR,STANDARD_VALUE,smiles
P34998,-3.033,CC(=O)C(=NC1=CC=CC=C1)NNC2=CC=CC=C2C#N
P34998,-2.322,CC1=NC2=C(C(=N1)NCCOC)N=CN2C3=C(C=C(C=C3)C(C)C)Br
P34998,-0.826,CCC(CC)C1=C2C=C(C(=NN2C(=C1)C)C3=C(C=C(C=C3)C)C)C
P34998,-1.362,CCCCN(CC)C1=NC(=NC(=N1)N(CC)C2=C(C=C(C=C2C)C)C)C
P34998,-2.4,CCC1=C(N=C(C(=N1)OC2=NC=CC(=C2)C)CC)NC(C)C3=CC=CC=C3
P34998,-2.644,CC1=CC(=C(C(=C1)C)N2CCCN3C2=NC(=C3CN4CCSCC4)C(F)(F)F)C
P34998,-0.342,CCCN(CC1CC1)C2=CC(=NC3=C2C=CC=C3C4=C(C=C(C=C4C)C)C)C
P34998,-4.74,C1CCN(CC1)CC2=C(N=C(S2)NC3=C(C=C(C=C3Cl)Cl)Cl)C(F)(F)F
P34998,-1.699,C1=CC=C(C=C1)CCN(CC2=C(N=C(S2)NC3=C(C=C(C=C3Cl)Cl)Cl)C(F)(F)F)CC(F)(F)F
P34998,-1.1,CCC1CN2C3=C(C(=N2)C4=C(C=C(C=C4)F)Cl)N=C(C=C3N1CC5CC5)C
P34998,-1.477,CCCC(CCC)N1CCC2=CN(C3=C2C1=CC(=N3)C)C4=CC=C(C=C4)C
P34998,-1.653,CCCCC(C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC1CCC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC1=O)CCC(=O)N)CCC(=O)N)C(=O)NC(C)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C)(CC(C)C)C(=O)NC(C(C)CC)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(C)(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C
P34998,0,CCCN(CCC)C1=NC(=NC2=C1N(N=C2C3=C(C=C(C=C3C)C)C)C)C
P34998,-2.093,CCCCN(CC)C1=NC(=NC2=C1N(C(=O)N2C3=C(N=C(C=C3C)C)C)C)C
P34998,-1.13,CCN(C1=C(C=C(C=C1)C(C)C)Br)C2=NC(=CC(=N2)C)C3=CC=CC=C3Cl
P34998,-1.602,CCC(COC)N1CCC2=CN(C3=C2C1=CC(=N3)C)C4=C(C=C(C=C4)Cl)C#N
P34998,-3.028,CC1=CC(=C(C=C1)NC(C2=CC=CC=C2Br)C(=O)C3=CC(=C(C=C3)OC)O)Cl
P34998,-1.462,CCCN(CCO)C1=CC(=NC2=C(C(=NN12)C)C3=C(C=C(C=C3)OC)OC)C
P34998,-0.914,CCCN(CC1CCC1)CC2=C(N=C3N2C4=C(N3C5=C(C=C(C=C5C)C)C)N=CC=C4)C
P34998,-1.528,CCCCN(CC)C1=NC(=NC2=C1N=NN2C3=C(C=C(C=C3)C(=O)C)Br)C
P34998,-1.973,CCC(CC)NC1=C(N=C(N=C1OC)C2=C(C=C(C=C2OC)C)C)C
P34998,-1.283,CCCN(CC1CC1)C2=NC(=C(N=C2CC)C3=C(C=C(C=C3)Cl)Cl)CC
P34998,-1.568,CCCN(CC1=CC=C(C=C1)OC)CC2=C(N=C(S2)NC3=C(C=C(C=C3Cl)Cl)Cl)C(F)(F)F
P34998,-1.085,CCC(CC)C1=C2C(=O)N(C(=NN2C(=C1)C)C3=C(C=C(C=C3)OC)C)C(C)C
P34998,-0.9,CCC1CN2C3=C(C(=N2)C4=C(C=C(C=C4)Cl)C)N=C(C=C3N1CC5CC5)C
P34998,-1.447,CCCN(CC1=CC=CC=C1)CC2=C(N=C3N2C4=C(N3C5=C(C=C(C=C5Cl)C)C)N=CC=C4)C
P34998,-2.403,CCCN(CC1CC1)C2=NC(=NC(=C2)NC3=CC(=C(C=C3Cl)Cl)Cl)C
P34998,-2.491,CCCN(C1=NN(C(=N1)C2=C(C=C(C=C2C)C)C)CC)C(C3CC3)C4CC4
P34998,-3.477,CCCN(CCC)C1=NC2=C(C(=CN2C)C3=C(C=C(C=C3)OC)OC)C(=O)N1C
P34998,-3.477,CCCN(CCC)C1=NC2=C(C(=CN2C)C3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F)C(=O)N1C
P34998,-0.954,CCCN(CCC)C1=C(N=C(C2=CC=CC=C21)C3=C(C=C(C=C3OC)C)C)C
P34998,-1.114,CCCN(CCC)C1=CC(=NC2=C(C(=NN12)C)C3=NC=C(C=C3C)N(CC)CC)C
P34998,-0.875,CCC(COC)NC1=NC(=NC2=C1N=NN2C3=C(C=C(C=C3)C(C)C)Br)C
P34998,-1.301,CCOC1=CC=C(C=C1)N2C(=NC3=C2N=C(N=C3NC(C4CC4)C5CC5)C)C
P34998,-2.384,CC1=NC2=C(C(=N1)NCCOC)N=NN2C3=C(C=C(C=C3)C(C)C)Br
P34998,-1.881,CCCC(CO)NC1=NC(=NC2=C1C(=NN2C3=C(C=C(C=C3)OC)C)C)C
P34998,-1.049,CCCN(CCO)C1=CC(=NC2=C1N(N=C2C3=C(C=C(C=C3)Cl)Cl)C)C
P34998,-1.74,CCC(CC)NC1=C2COCC2=NC3=C(C(=NN31)C)C4=C(C=C(C=C4)OC)C
P34998,0.398,CCCCN(CC)C1=NC(=NC2=C(C(=NN21)C)C3=C(C=C(C=C3)Cl)Cl)C
P34998,-1.415,CCN(C1CCCC1)C2=C3N(C(=CS3)C4=C(C=C(C=C4OC)COC)OC)N=C2OC
P34998,-2.114,CCC1=NN2C(=C1N(CC3CC3)CC4CCOCC4)C=CC=C2C5=CC(=C(C=C5OC)OC)OC
P34998,-3.322,CC1=CC(=C(C(=C1)C)NC2=NC(=NC(=N2)C)N(C)CCC3=CC=CC=C3)C
P34998,-0.881,CCCCC(CC)NC1=NC(=NC2=C1N=NN2C3=C(C=C(C=C3C)C)C)C
P34998,-1.77,C1CN(C2=NC=CC(=C21)N3C=CC(=N3)C4=NC=CS4)C5=C(C=C(C=C5)[N+](=O)[O-])C(F)(F)F
P34998,-2.015,COCC1=CC(=C(C(=C1)OC)C2=CC=CC3=C(C(=NN32)SC)N(CC4CC4)CC5COCCO5)OC
P34998,-3.279,CC1=CC(=C(C(=C1)C)N2C(=CN3C2=NC(=C3CN(CCC4=CC=CC=C4)CCC(F)(F)F)C(F)(F)F)Cl)C
P34998,-1.083,CC1=C(C2=C(C=C1)C(=CC(=N2)C)N(CCOC)CCOC)C3=C(C=C(C=C3)Cl)Cl
P34998,-2.531,CCCCC1=C(N2C(=CC=N2)N=C1NC3=C(C=C(C=C3)OC)Cl)N(CCC)CCC
