GPCR,STANDARD_VALUE,smiles
P32302,-3.467,CC1=CC=CC(=C1OCC2CC2)C(=O)NC3(CC4=CC=CC=C4C3)C(=O)O
P32302,-3.914,CC1=CC=CC(=C1C=CC2CC2)C(=O)NC3(CC4=CC=CC=C4C3)C(=O)O
P32302,-1.176,CC1=CC=CC(=C1C=C(C)C)C(=O)NC2(CC3=CC(=C(C=C3C2)F)F)C(=O)O
P32302,-4.207,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC5=CC=CC=C5N=C34)CCCOC)N
P32302,-4.34,CC1=C(C2=C(S1)N=C(N(C2=O)C3=CC=CC=C3)SCCN(C)C)C4=CC=C(C=C4)F
P32302,-4.228,C1CC(C(=O)OC(CNC(=O)C(CC=C1)CC(=O)N(CCO)CC2=CC=CC=C2)C3=CC=CC=C3)CC4=CC=C(C=C4)F
P32302,-4.239,CC1=CC=CC(=C1OC(C)C)C(=O)NC2(CC3=C(SC(=C3C2)C)C)C(=O)O
P32302,-4.114,C=CCOC1=C(C=C(C=C1S(=O)(=O)NC2(CC3=CC=CC=C3C2)C(=O)O)Cl)Cl
P32302,-4.114,C1C2=CC=CC=C2CC1(C(=O)O)NC(=O)C3=CC=C(C4=CC=CC=C43)F
P32302,-4.183,CCC=C(CC)C1=C(C=CC=C1C)C(=O)NC2(CC3=CC=CC=C3C2)C(=O)O
P32302,-3.976,CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C
P32302,-4.477,C1C2=CC=CC=C2CC1(C(=O)O)NC(=O)C3=CC(=CC4=C3OCOC4)F
P32302,-1.176,CC1=CC=CC(=C1CC(C)C)C(=O)NC2(CC3=C(C2)C=C(C=C3)F)C(=O)O
P32302,-2.021,CC1=CC=CC(=C1OC(C)C)C(=O)NC2(CC3=CC=CC=C3C2)C(=O)O
P32302,-3.362,CCCCCC1=C(C=CC=C1C)C(=O)NC2(CC3=CC=CC=C3C2)C(=O)O
P32302,-4.113,COC(=O)C1=NN(C(C1)(C2=CC=C(C=C2)Cl)O)C(=O)C3=CC(=CC=C3)Br
P32302,-4.047,CC1=CC(=C(C=C1)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
P32302,-4.151,CC1=CC=CC=C1CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=CC=C(C=C3)F)Cl
P32302,-4.38,CC1=CC=CC(=C1OC(C)C)C(=O)NC2(CCSCC2)C(=O)O
P32302,-3.972,C1=CC(=CC(=C1)S(=O)(=O)C2=NC=C(C=C2)[N+](=O)[O-])C(F)(F)F
