GPCR,STANDARD_VALUE,smiles
O95136,-3.881,CC1=NN(C2=C1C(N3C4=CC=CC=C4N=C(C3=N2)NC5=CC=CC=C5)C6=CC(=C(C=C6)O)O)C7=CC=CC=C7
O95136,-0.279,CCCCCCCCCCCOC1=C(C=C(C=C1Br)CNCCCP(=O)(O)O)OC
O95136,-2.988,CCCCCCCCCCCCNC(=O)C(COP(=O)(O)O)N
O95136,-3.609,C1=CSC(=C1)C2=NC=C(C(=N2)C(F)(F)F)C3=NN=NN3C4=CC=C(C=C4)F
O95136,-2.512,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=CC=N3)OC4=CC=C(C=C4)F)O
O95136,-2.699,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)C)OC3=CC=C(C=C3)F)O
O95136,-3.321,CCN1C(=CC2=[N+](C3=CC=CC=C3C=C2)CC)C=CC4=CC=CC=C41
O95136,-3.648,CC1=CC(=NOS(=O)(=O)C2=CC=CC=C2)C=CC1=O
O95136,-1.591,CS(=O)(=O)C1=CC=C(C=C1)OC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)NC(=O)N4CCC(CC4)(C5=CC=C(C=C5)F)O
O95136,-3.38,C1=CSC(=C1)C2=C(SC3=C2N=CC(=C3)C(F)(F)F)C(=O)NC4=CC=C(C=C4)F
O95136,-3.339,C1=CC=C2C(=C1)N=C(S2)C3=CC=CN(C3=O)CC4=CC(=C(C=C4)Cl)Cl
O95136,-2.803,CCCCCCCCNC1=NC=NC2=CC=CC=C21
O95136,-0.845,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(=O)NCC)O
O95136,-1.836,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=CC=C3C(=O)N)OC4=CC=C(C=C4)F)O
O95136,-4.101,C1COCCN1C2=NC(=NC(=C2)N=NCC3=CC=C(O3)C4=CC=C(C=C4)Cl)N5CCOCC5
O95136,-3.324,CCCCCCCCCCCCCCNC(=O)C(COP(=O)(O)O)N
O95136,-3.978,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl
O95136,-3.617,CC1=CC=C(C=C1)CN2C=CC=C(C2=O)C3=NC4=CC=CC=C4S3
O95136,-3.432,C1C(N(N=C1C2=CC=CS2)C3=CC=C(C=C3)Cl)C4=CC=CO4
O95136,-3.461,C1=CC=C2C(=C1)N=C(S2)C3=CC=CN(C3=O)CC4=CC=C(C=C4)Cl
O95136,-3.543,CC1=C(C(=O)C=CC1=NOS(=O)(=O)C2=CC=CC=C2)C
O95136,-3.512,CCCCCCOC1=C(C=C(C=C1Br)CNCCCP(=O)(O)O)OC
O95136,-2.593,C1=CC=C(C=C1)C(=O)NC(C(F)(F)F)(C(F)(F)F)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-]
O95136,-1.778,CCCCCCCCCC1=CC=C(C=C1)CNCCCP(=O)(C)O
O95136,-2.431,CCCCCCCCCCC1=CC=C(C=C1)NC(=O)C(CCP(=O)(O)O)N
O95136,-3.978,C1CN(CCC1(C2=CC=C(C=C2)F)O)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)F
O95136,-3.371,CCCCCCCCOC1=C(C=C(C=C1)CNCCCP(=O)(O)O)F
O95136,-2.513,CCN1C2=CC=CC=C2C(C1=CC=CC3=[N+](C4=CC=CC=C4C3(C)C)CC)(C)C
O95136,-3.228,CC(C)CCNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC5=C(C=C4)OCO5)N
O95136,-2.788,CCOC(=O)C(=CC1=CC=C(C=C1)OC(F)F)C2=NN3C(=NN=C3SC2)C4=CC=C(C=C4)Cl
O95136,-0.973,CC(C)CC1(CN(C1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(C)(C)C(=O)O)O
O95136,-3.371,C1=CC=C(C=C1)NC(=O)NC2=CC(=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
O95136,-1.079,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(=O)O)O
O95136,-0.362,CC(C)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(C)(C)C(=O)O)O
O95136,-3.526,CC(C)(C)C(=O)C(=CC1=CC(=CC=C1)[N+](=O)[O-])N2C=NC=N2
O95136,-0.477,CCCCCCCCOC1=C(C=C(C=C1Br)CNCCCP(=O)(O)O)Br
O95136,-2.575,CCCCCCCCCCCCCCCNCCCP(=O)(O)O
O95136,-3.045,COC1=NC=C(C=C1)NC(=O)C(=C(S(=O)CC2=CC=CC=C2)Cl)Cl
O95136,-3.176,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=C(C=C2)C)OC3=CC=CC=C3)O
O95136,-3.372,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=NC5=C4NC6=C5C=C(C=C6)F
O95136,-3.079,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC=C2)OC3=CC=C(C=C3)C)O
O95136,-0.74,CCCCCCCCC1=CC=C(C=C1)CNCCCP(=O)(O)O
O95136,-2.947,C1CCN(CC1)C(=O)C2=CC(=CC(=C2)NC(=O)C34CC5CC(C3)CC(C5)C4)NC(=O)C67CC8CC(C6)CC(C8)C7
O95136,-4.024,C1CCCN(CC1)C2=CC=C(O2)C=C(C#N)C3=CC=C(C=C3)F
O95136,-1.279,CCCCCCCCOC1=C(C=C(C=C1OC)CNCCCP(=O)(O)O)C
O95136,-3.05,CCCCCCCC1=CC=C(C=C1)CCCNCCCP(=O)(O)O
O95136,-3.457,CC1=CC=C(C=C1)C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl
O95136,-3.397,CN1C2=C(C(=O)N(C1=O)C)C(N=C(N2)C3=CC=C(C=C3)Cl)(C(F)(F)F)C(F)(F)F
O95136,-1.911,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=CC(=C3)C(=O)N)OC4=CC=C(C=C4)F)O
O95136,-4.144,C1=CSC(=C1)C2=C(SC3=C2N=CC(=C3)C(F)(F)F)C4=NC=NN4
O95136,-0.708,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(=O)N5CCCC(C5)O)O
O95136,-3.46,Cc1ccc(-n2c(-c3ccc(Br)cc3)c[n+]3c2CCc2ccc4cccnc4c2-3)cc1
O95136,-4,C1CCC(C1)C2=C(C=C(C=C2)COC3=CC4=C(C=C3)NC5=C4CCNC5CC(=O)O)C(F)(F)F
O95136,-3.591,CC1=CC(=CC(=C1NC(=O)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)C)CN
O95136,-3.44,CCCCCCCCC(C1=CC=C(C=C1)CNCCCP(=O)(O)O)O
O95136,-3.416,CC(C)CNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC5=C(C=C4)OCO5)N
O95136,-3.621,COC1=CC=C(C=C1)C2=C(C3=C(S2=O)C=C(C=C3)OC)SC4=CC=CC(=C4)C(F)(F)F
O95136,-1.462,CC(C)C1(CCN(C1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C(C)(C)C(=O)O)O
O95136,-3.112,CCCCCCCC1=CC=C(C=C1)CCCCNCCCP(=O)(O)O
O95136,-1,CCCCCCCCOC1=C(C=C(C=C1Br)CNCCCP(=O)(O)O)OC
O95136,-0.477,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=C(C=C3)F)OC4=CC=C(C=C4)C5(CC5)C(=O)O)O
O95136,0,CCCCCCCCOC1=C(C=C(C=C1Cl)CNCCCP(=O)(O)O)Cl
O95136,-1.544,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(COP(=O)(O)O)N
O95136,-2.301,CCCCCCCCCC1=CC=C(C=C1)CNCCCC(=O)O
O95136,-3.176,CCCCCCCCCCCCCCCCCCC(CCP(=O)(O)O)N
O95136,-3.578,C1=CC(=CC=C1C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl)F
O95136,-1.591,C1CN(CCC1(C2=CC=C(C=C2)F)O)C(=O)NC3=CC(=CC(=C3)OC4=CC=C(C=C4)S(=O)(=O)N)OC5=CC=C(C=C5)F
O95136,-3.298,CCOC(=O)C1=CC2=C(C=C(C=C2)OC(=O)C3=CC=CO3)OC1=O
O95136,-3.126,C1CN(CCN1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)C4=CC=CC=C4
O95136,-3.38,CC1=CC(=CC(=C1NC(=O)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)C)OCCO
O95136,-3.581,CCCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)Cl
O95136,-4.476,CC1=CC(=C(N1CC2=CC=CC=C2)C)C(=O)CSC3=NN=NN3C
O95136,-3.484,C=C1C=C(C(=C)C=C1O)NOS(=O)(=O)C2=CC=CC=C2
O95136,-3.383,CCC(C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC5=C(C=C4)OCO5)N
O95136,-1.934,CCCCCCCCCCCCC(CCP(=O)(O)O)N
O95136,-1.653,CCCCCCCCC1=CC=C(C=C1)CCNCCCP(=O)(O)O
O95136,-3.591,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)F
O95136,-3.356,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N5CCOCC5
O95136,-4.322,CCC(CC)CC1(CCN(CC1)C(=O)NC2=C(C(=CC=C2)OC3=CC=CC=C3)C)O
O95136,-2.212,CCCCCCCCCC1=CC=C(C=C1)CNCCCP(=O)(O)O
O95136,-3.342,CCCCCCCCCCCCCCN(C)CCCP(=O)(O)O
O95136,-3.214,CCCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3
O95136,-3.868,C1=CC=C(C=C1)CN2C=CC=C(C2=O)C3=NC4=CC=CC=C4S3
O95136,-0.991,CCCCCCCCC1=CC=C(C=C1)CCC(CC(O)P(=O)(O)O)N
O95136,-3.429,CCCCCCCCCCCCCCNC(=O)C(COP(=O)(O)O)N
O95136,-1.839,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC(=C2)OC3=CC=NC=C3)OC4=CC=C(C=C4)F)O
O95136,-3.114,CCC(CC)CC1(CCN(CC1)C(=O)NC2=CC(=CC=C2)OC3=CC=CC(=C3)C)O
O95136,-3.481,COC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4
O95136,-0.255,CCCCCCCCOC1=C(C=C(C=C1)CNCCCP(=O)(O)O)C
O95136,-0.176,CCCCCCCCCCOC1=C(C=C(C=C1Br)CNCCCP(=O)(O)O)OC
O95136,-2.724,CCCCCCC1=CC=C(C=C1)OCC(CCP(=O)(O)O)N
O95136,-0.23,CCCCCCCCOC1=C(C=C(C=C1)CNCCCP(=O)(O)O)Cl
O95136,-1.934,CCCCCCCCCCCCCC(CCP(=O)(O)O)N
O95136,-3.23,COC(=O)C1CN(N(C12C3=CC=CC=C3C4=CC=CC=C24)C5=CC=C(C=C5)Cl)C#N
O95136,-1.279,CCCCCCCCCCCCNCCCP(=O)(O)O
O95136,-3.903,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC5=CC=CC=C5N=C34)CCCC6=CC=CC=C6)N
O95136,-4.033,C1COCCN1C2=CC(=NC(=N2)N3CCOCC3)NN=CC4=CC=C(O4)C5=CC=C(C=C5)Cl
O95136,-4.153,CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(O2)C3=C(C=C(C=C3)Cl)Cl
O95136,-2.768,CCCCCCCCCC1=CC=C(C=C1)C2CCC(N2)CCP(=O)(O)O
O95136,-3.484,CC1=CC(=NOS(=O)(=O)C2=CC=CC=C2)C(=CC1=O)C
O95136,-3.045,COC1=NC=C(C=C1)NC(=O)C(=C(S(=O)CC2=CC=CC=C2)Cl)Cl
O95136,-2.876,CCCCCCCC1=NC(=NO1)C2=CC=C(C=C2)CNCCCP(=O)(O)O
O95136,-3.477,CC1=CC(=CC(=C1NC(=O)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)C)CO
O95136,-3,CCCCCCCCC1=CC=C(C=C1)CCC(CCC(=O)O)N
O95136,-3.543,CC1=C(C(=O)C=CC1=NOS(=O)(=O)C2=CC=CC=C2)C
