GPCR,STANDARD_VALUE,smiles
P48546,-2.97,CC(C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2C(=CC(=N2)C3=C(C=CC(=C3)C(F)(F)F)F)C4=CC5=C(C=C4)C=C(C=C5)OC
P48546,-3.204,CCCOC1=CC(=CC2=C1N(C(=NC3=CC(=CC=C3)OC(F)(F)F)N2CC4=CC=C(C=C4)C(=O)NC5=NNN=N5)C)C(F)(F)F
P48546,-3.838,C1=CC(=CC=C1CN2C(=CC(=N2)C3=CC(=CC(=C3)Cl)Cl)C4=CC=C(C=C4)OC(F)(F)F)C(=O)NCCC(=O)O
P48546,-3.144,C1CCC(=CC1)C2=CC=C(C=C2)N(CC3=CC=C(C=C3)C(=O)NCC(C(=O)O)O)C(=O)NC4=CC=CC=C4
P48546,-3.298,C1=CC2=C(C=CC(=C2)C3=CC(=NN3CC4=CC=C(C=C4)C(=O)NCCC(=O)O)C5=CC(=CC(=C5)Cl)Cl)C(=C1)OC(F)(F)F
P48546,-2.568,CCCOC1=CC(=CC2=C1N(C(=NC3=CC=C(C=C3)OC(F)(F)F)N2CC4=CC=C(C=C4)C(=O)NC5=NNN=N5)C)C(F)(F)F
P48546,-2.947,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=CC(=NN3C(C)C4=CC=C(C=C4)C(=O)NCCC(=O)O)C5=CC(=CC(=C5)Cl)Cl
P48546,-2.161,COC1=CC(=CC(=C1)NC(=O)N(CC2=CC=C(C=C2)C(=O)NCC(C(=O)O)O)C3=CC=C(C=C3)C4CCCCC4)C(F)(F)F
P48546,-3.384,CC(C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2C(=CC(=N2)C3=CC(=C(C=C3)Cl)Cl)C4=CC5=C(C=C4)C=C(C=C5)OC
P48546,-2.648,C1CCC(=CC1)C2=CC=C(C=C2)N(CC3=CC=C(C=C3)C(=O)NCC(C(=O)O)O)C(=O)NC4=CC(=CC(=C4)Cl)Cl
