GPCR,STANDARD_VALUE,smiles
Q16602,0.26,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC4=NNN=C4C=C3)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O
Q16602,-2.362,C1C2=C(CC13C(=O)NC(=O)N3)C=C(C=C2)NC(=O)CN4C5=CC=CC=C5N(C4=O)C6=CC=CC=N6
Q16602,-1.322,CC(C)(C)CCN1C(SC(C1=O)CC(=O)N2CCC(CC2)N3CC4=CC=CC=C4NC3=O)C5=CC=CC=C5N6CCN(CC6)C
Q16602,-3.021,C1CN(CCC1N2CC(NC2=O)C3=CN=CC=C3)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,-1.74,C1CC(C(=O)N(CC1C2=C(C(=CC=C2)F)F)CC(F)(F)F)NC(=O)N3CCC4(CC3)CC(=O)NC4=O
Q16602,-3.653,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C2CCCN2C(=O)C(C(C)O)NC(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)C(CC4=CC=CC=C4)N
Q16602,0.056,CN1C(=O)CN2C3=C(C=CC=C31)N(C2=O)CC(=O)NC4=CC5=C(CC6(C5)C7=C(NC6=O)N=CC=C7)C=C4
Q16602,1.032,CC1=C2C(=CC(=C1)CC(C3=NC(=CC(=C3)C(=O)N(C)C)Cl)OC(=O)N4CCC(CC4)N5CCC6=CC=CC=C6NC5=O)C=NN2
Q16602,-1.58,C1CC1CN2CC(CCC(C2=O)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)C6=CC=CC=C6
Q16602,1.027,CC1(CN(C2(CCCC2)C(=O)N1CC=CC3=CC4=C(CC5(C4)C6=C(NC5=O)N=CC=C6)C=C3)C)C7=CC(=CC(=C7)F)F
Q16602,-3.296,C1CN(CCC1N2CCNC2=O)C(=O)NC3C(=O)N(C4=CC=CC=C4C(=N3)C5=CC=CC=C5)CC(F)(F)F
Q16602,-2.373,C1CC1CN2C=C(C=C(C2=O)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)C6=CC=CC=C6
Q16602,1.959,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC(=C4C(=C3)C=NN4)Cl)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O
Q16602,2,CC1=C2C(=CC(=C1)CC(C(=O)N3CCC(CC3)N4CCCCC4)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O)C=NN2
Q16602,-3.699,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CC3=CC=C(C=C3)O)N
Q16602,-0.312,CC1=C2C(=CC(=C1)CC(C3=NC=CC(=C3)CO)OC(=O)N4CCC(CC4)N5CC6=CC=CC=C6NC5=O)C=NN2
Q16602,-2.483,CN1C2=CC=CC=C2N(C1=O)CC(=O)NC3=CC4=C(CC5(C4)C(=O)NC(=O)N5)C=C3
Q16602,-3.369,CN1C(SC(C1=O)CC(=O)N2CCC(CC2)N3CC4=CC=CC=C4NC3=O)C5=CC=CC=C5
Q16602,-1.154,CC1=CC(=C2C(=C1)N(C(=O)N2)CC(=O)NC3=CC4=C(CC5(C4)C(=O)NC(=O)N5C)C=C3)C
Q16602,0.301,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)CNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC4=CNC=N4)NC(=O)C(C(C)O)N
Q16602,-0.568,CC(C)(C)C(=O)N(CC1=CC=C(C=C1)F)CC(=O)NC2=CC3=C(CC4(C3)C(=O)NC(=O)N4C)C=C2
Q16602,-1.078,CN1CCC(CC1)C2=CC(=CC(=C2)C3=NN=C(O3)CC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6)Cl
Q16602,-0.716,C1COCC1N2C3=CC=CC=C3N(C2=O)CC(=O)NC4=CC5=C(CC6(C5)C7=C(NC6=O)N=CC=C7)C=C4
Q16602,-0.301,C1CC1CN2CC(CCC(C2=O)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)C6=C(C(=CC=C6)F)F
Q16602,0.699,C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(=O)NC(CC4=CC(=C(C(=C4)Br)O)Br)C(=O)NC(CCCCN)C(=O)N5CCN(CC5)C6=CC=NC=C6
Q16602,-2.1,C1CN(CCC1N2C3=C(NC2=O)N=CC=C3)C(=O)CC4=NN=C(O4)C5=C(C=CC(=C5)Cl)Cl
Q16602,-1.44,CN(C)CCOC1=CC(=CC(=C1)C2=NN=C(O2)CC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)Cl
Q16602,0.553,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC4=C(C=C3Cl)NC(=O)O4)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O
Q16602,0.377,CC1=C2C(=CC(=C1)CC(C3=NC(=CC=C3)Br)OC(=O)N4CCC(CC4)N5CC6=CC=CC=C6NC5=O)C=NN2
Q16602,-3.477,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CC3=CC=CC=C3)N
Q16602,-0.602,C1CNCCC1C2CCN(CC2)C(=O)C(CC3=CSC4=CC=CC=C43)NC(=O)N5CCC(CC5)N6C7=CC=CC=C7NC6=O
Q16602,-1.23,CC(C)(C)CCN1C(SC(C1=O)CC(=O)N2CCC(CC2)N3CCC4=CC=CC=C4NC3=O)C5=CC=CC=C5N6CCNCC6
Q16602,0.569,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC4=C(C=C3)NC(=O)O4)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O
Q16602,-2.74,C1CN(CCC1N2C3=C(NC2=O)N=CC=C3)C(=O)NC4=CC(=CN(C4=O)CC(F)(F)F)C5=CC=NN5
Q16602,-0.94,CC1=CN2CC(CCC(C2=N1)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)C6=C(C(=CC=C6)F)F
Q16602,0.31,C1CCC2(C1)C(=O)N(C(CCN2)C3=CC(=CC(=C3)F)F)CC4=CC5=CC6=C(CC7(C6)C8=C(NC7=O)N=CC=C8)C=C5N=C4
Q16602,-1.565,CN1C(=O)NC(=O)C12CC3=C(C2)C=C(C=C3)NC(=O)CN4C5=C(C=CC(=C5)Cl)NC4=O
Q16602,1.301,C1CN(CCC1N2C=C(NC2=O)C3=CC=CC=C3)C(=O)NC(CC4=CC(=C(C(=C4)Br)O)Br)C(=O)NC(CCCCN)C(=O)N5CCN(CC5)C6=CC=NC=C6
Q16602,0.481,CC1=C2C(=CC(=C1)CC(C3=NC=CC(=C3)C(=O)N(C)C)OC(=O)N4CCC(CC4)N5CC6=CC=CC=C6NC5=O)C=NN2
Q16602,1.469,CC1(C(=O)N(C(CN1)C2=CC(=CC(=C2)F)F)CC(=O)NC3=CC4=C(CC5(C4)C6=C(NC5=O)N=CC=C6)C=C3)C
Q16602,-4.903,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CC3=CC=C(C=C3)O)N
Q16602,-2.89,CC(C)C(C(=O)NCC(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C4CCCN4
Q16602,1.114,C1C2=C(CC13C4=C(NC3=O)N=CC=C4)C=C5C(=C2)C=CC(=N5)CN6C7=C8C(=CC=C7)NC(=O)CN8C6=O
Q16602,-2.469,C1CN(CCC1N2C3=C(C(=CC=C3)Cl)NC2=O)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,0.62,CC1=C2C(=CC(=C1)CC(C3=NC=CC(=C3)CN4CCCC4)OC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O)C=NN2
Q16602,-0.8,CC1=CC(=CC(=C1)C2=NN=C(O2)CC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5)N6CCOCC6
Q16602,-1.505,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC4=C(C=C3)NC=C4)NC(=O)N5CCC(CC5)N6C7=CC=CC=C7NC6=O
Q16602,1.252,CC1(C(=O)N(C(CN1C)(C)C2=CC(=CC(=C2)F)F)CC(=O)NC3=CC4=C(CC5(C4)C6=C(NC5=O)N=CC=C6)C=C3)C
Q16602,-2.176,C1CC(C(=O)NCC1C2=CC=CC=C2F)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5
Q16602,-2.974,COCCN1C=C(C=C(C1=O)NC(=O)N2CCC(CC2)N3C4=C(NC3=O)N=CC=C4)C5=CN=CC=C5
Q16602,-2.079,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC(=O)N3CCC(CC3)N4CC5=CC=CC=C5NC4=O)NC6=CC=C(C7=CC=CC=C76)Br
Q16602,1.26,C1CCN(CC1)C2CCN(CC2)C(=O)C(CC3=CC4=C(C(=C3)I)NC(=O)O4)NC(=O)N5CCC(CC5)N6CC7=CC=CC=C7NC6=O
Q16602,-3.903,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CC3=CC=C(C=C3)O)N
Q16602,0.284,CC12CC(=O)NC3=C1C(=CC=C3)N(C2)CC4=NC5=CC6=C(CC7(C6)C8=C(NC7=O)N=CC=C8)C=C5C=C4
Q16602,-3.23,COC1=CC=CC=C1C2CCC(C(=O)NC2)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5
Q16602,-2.427,C1CN(CCC1N2C=C(NC2=O)C3=CC=C(C=C3)OC(F)(F)F)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,-2.297,C1CN(CCC1N2C3=C(C4=CC=CC=C4C=C3)NC2=O)C(=O)NC5C(=O)N(C6=CC=CC=C6C(=N5)C7=CC=CC=C7)CC(F)(F)F
Q16602,-1.002,CC1=CC2=C3C(=C1)N(C(=O)CN3C(=O)N2CC(=O)NC4=CC5=C(CC6(C5)C(=O)NC(=O)N6C)C=C4)C
Q16602,-3.643,C1CC(C(=O)NCC1C2=CC=CC=N2)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5
Q16602,-1.041,CC1=C2C(=CC(=C1)CC(CC(=O)N3CCC(CC3)N4CC5=CC=CC=C5NC4=O)C(=O)N6CCC(CC6)N7CCCCC7)C=NN2
Q16602,-2.825,CN1C=C(C=C(C1=O)NC(=O)N2CCC(CC2)N3C4=C(NC3=O)N=CC=C4)C5=CN=CC=C5
Q16602,1.244,CC1=C2C(=CC(=C1)CC(C(=O)N3CCC(CC3)N4CCCCC4)OC(=O)N5CCC(CC5)C6=CC7=C(C(=CC=C7)F)NC6=O)C=NN2
Q16602,-2.882,C1CN(CCC1N2CC(NC2=O)C3=CC=NC=C3)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,-2.564,CN1C=C(C=C(C1=O)NC(=O)N2CCC(CC2)N3C4=C(NC3=O)N=CC=C4)C5=C(C(=CC=C5)F)F
Q16602,-3.023,C1CN(CCC1N2C3=C(C=C(C=C3)C(=O)N)NC2=O)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,0.959,CC1(CN(C2(CCCC2)C(=O)N1CC#CC3=CC4=C(CC5(C4)C6=C(NC5=O)N=CC=C6)C=C3)C)C7=CC(=CC(=C7)F)F
Q16602,-2.752,C1CN(CCC1N2CC(NC2=O)C3=CC=CC=C3)C(=O)NC4C(=O)N(C5=CC=CC=C5C(=N4)C6=CC=CC=C6)CC(F)(F)F
Q16602,-1.62,C1CN(CCC1C2=CC(=CC(=C2)C3=NN=C(O3)CC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6)Cl)CC(F)F
