GPCR,STANDARD_VALUE,smiles
Q6W5P4,-3.3,CCC1=CC=C(C=C1)C2=NN(N=N2)CC3=NC4=CC=CC=C4S3
Q6W5P4,-3.5,CC1=CC=C(N1C2=C(C3=C(S2)CCCC3)C#N)C
Q6W5P4,-4.4,CC1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)CN4CCN(CC4)C(=O)C5=NC=NN5
Q6W5P4,-4.1,CNC(=O)C1=C(SN=N1)S(=O)(=O)C2=CC=C(C=C2)Cl
Q6W5P4,-4.1,CCOC(=O)C1=C(OC(=C(C1C2CCCCC2)C#N)N)C3=CC=CC=C3
Q6W5P4,-4.1,CC1=CC=C(C=C1)CCNC2=NC(=S)NC3=CC(=C(C=C32)OC)OC
Q6W5P4,-3.9,CC(C1=CC=CC=C1)NC(=O)C2=C(NC=N2)C(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C
Q6W5P4,-4,CC1=C(C(=CC=C1)OCC(=O)NN=CC2=CC3=C(C=C2[N+](=O)[O-])OCO3)C
Q6W5P4,-4,CC1(CC(CCO1)C(CCN(CC2=CC=CC=C2)C(=O)C3=CC=CO3)C4=CC=C(C=C4)F)C
Q6W5P4,-4.4,CC(=O)C1=CC=C(C=C1)NC2=NC(=NC(=N2)OC)OC
Q6W5P4,-4,CC1=CC(=C(N1C)C)C=C(C#N)C2=CC(=CC=C2)Cl
Q6W5P4,-4.4,CC1=CC2=C(S1)C3=C(N2C)C(=O)N(N=C3)CC4=CC=CC=C4F
Q6W5P4,-4,CCNC(=S)NN=CC1=CC=CS1
Q6W5P4,-4.1,CCC1(CC2=C(CO1)SC3=C2C(=O)N(C4=NN=C(N34)SCC5=CC=CC=C5)C)C
Q6W5P4,-4.1,CC1=CC2=C(C=C1)N=C(N2)SCC3=CC=C(C=C3)[N+](=O)[O-]
Q6W5P4,-4,CC1CCC23COC4(C2C1C)C=CC5C6(CCC(C(C6CCC5(C4(CC3O)C)C)(C)C)OC7C(C(C(C(O7)C)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)C)O)O)O)C
Q6W5P4,-4.1,CC(C)CN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NCC4=CC=CS4)N
Q6W5P4,-3.7,C1CN(CCN1CC2=CC=CC=C2)C(C3=CC=CC=C3F)C4=NN=NN4CC5=CC6=C(C=C5)OCO6
Q6W5P4,-4.2,CCC1=NC2=C(C3=C(S2)CCCC3)C(=N1)SCC(=O)N4CCN(CC4)C(=O)C5=CC=CO5
