GPCR,STANDARD_VALUE,smiles
P51684,-4.513,COC1=C(C=C(C=C1)C2=NN(C(=C2)N)S(=O)(=O)C3=C(C(=C(C(=C3F)F)F)F)F)OC
P51684,-4.521,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=S)NC(=O)C4=CC(=CC=C4)Br
P51684,-4.336,CC1=CC(=CC=C1)NC(=S)NN=CC2=CC=C(S2)[N+](=O)[O-]
P51684,-4.446,C1=CC=C(C=C1)CNCCCN(CCCCN(CCCNCC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4
P51684,-4.19,CCC(=O)OCOC1=CC=C(C=C1)C=C2CCC(C2=O)CN(C)C
P51684,-4.199,C1=CC2=C(C(=C(C=C2Cl)Cl)OC(=O)C3=CC=CO3)N=C1
P51684,-4.072,CC1=CC(=C(C=C1)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
P51684,-4.288,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=NN=NN3C4=CC=CC=C4
P51684,-4.262,CC(C)(C)C1=CC2=C(C=C1)OCC(O2)C(=O)NN=CC3=CC=CC=N3
P51684,-4.279,C1C(C(=O)N(C1=O)C2=CC(=CC=C2)Cl)SC3=NN=NN3C4=CC=CC=C4
P51684,-4.318,CCOC(=O)C1=C(SC(=C1C)C)N2C(=O)C=CC2=O
P51684,-4.483,CC1=CC(=C(C(=C1)C)S(=O)(=O)N=C2C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)C(=O)O)C
P51684,-4.281,CC1=C(C2=C(S1)N=C(N(C2=O)C3=CC=CC=C3)SCCN(C)C)C4=CC=C(C=C4)F
P51684,-4.558,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=S)NC(=O)CC2=CC=CC=C2
P51684,-4.676,CCOC(=O)C1=C(SC=C1C2=CC=C(O2)C)NC(=S)NC(=O)N(C)C
P51684,-4.068,CCCCCCC(=O)NNC=C1C(=O)NC(=S)N(C1=O)C(C)CC
P51684,-4.201,C1=CC(=O)N(C1=O)CCNC2=C(C=C(C=N2)C(F)(F)F)Cl
P51684,-4.217,CC1=NN(C(=O)C1=CNN2C(=O)C3=C4C(=CC=C5C4=C(CC5)C=C3)C2=O)C6=CC=CC=C6
P51684,-4.223,C1CC(=C2C(=O)N(CC(=O)N2C1)CCC3=CC=CC=C3)C4=CC(=O)C=CC4=O
P51684,-4.898,COC1=CC=C(C=C1)NC(=O)CN2C3CCCC2CC(C3)NC(=O)C4=CC(=C(C(=C4)OC)OC)OC
P51684,-4.772,CCOC1=CC=CC(=C1)C(=O)NC(=S)NC2=CC=CC(=C2)C
P51684,-4.425,CCOC1=C(C=CC(=C1)C=C[N+](=O)[O-])OCC(=O)NC2=CC=CC=C2C
P51684,-4.408,CC(=NNC(=S)NC1=CC=CC=C1)C2=CC3=C(C=C2)OCO3
P51684,-4.356,CN(C)CCCN(C1=NC2=C(C=CC=C2S1)OC)C(=O)CCS(=O)(=O)C3=CC=CC=C3
P51684,-4.398,CCN(CC)CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3O
P51684,-4.223,CC1=CC(=CC(=C1)N2C(=O)CC(C2=O)SC3=NN=NN3C4=CC=CC=C4)C
P51684,-4.207,CC1=C(C=C(C(=C1)O)C2=CC(=C(C=C2O)C)O)O
P51684,-4.097,C1=CC(=CC(=C1)S(=O)(=O)C2=NC=C(C=C2)[N+](=O)[O-])C(F)(F)F
P51684,-4.364,CCOC(=O)C1=C(C(=O)C2=CC=CC=C2C1=O)CC3=CC=C(C=C3)OC
P51684,-4.5,CC(C)(C)C1=NC2=C(C=NN2C(=C1)NCCCN(C)C)C3=CC=C(C=C3)Cl
P51684,-4.688,C1=CC=C(C=C1)C=CC2=[N+](N=C(S2)NC3=CC=CC=C3)C4=CC=CC=C4
P51684,-4.382,CCOC1=CC=C(C=C1)C(=O)NN=CC2=CC=CC3=C2N=CC=C3
P51684,-4.391,CC1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)C(=O)NCCCN(C)C
P51684,-4.401,C=C1CC(OC1=O)(CN2C=C(C(=O)NC2=O)Br)C3=CC=C(C=C3)C4=CC=CC=C4
P51684,-4.342,COC1=CC=CC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(S3)Cl
P51684,-4.413,CCCCC(CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NCC(CC)CCCC
P51684,-4.243,CC1=CC=CC=C1N2C(=CC(=C2O)SC3=NN=C(O3)C4=CC=CC=C4)O
P51684,-4.433,CCCCC=C1CCC(CN(C)C)C1=O
P51684,-4.19,CCC(=O)OCOc1ccc(C=C2CCC(CN(C)C)C2=O)cc1
P51684,-4.498,CCCCN1C(=C(C(=O)N(C1=O)C)C(=S)NC(=O)CC(C)(C)C)N
P51684,-4.68,CC1=CC(=C(C=C1C)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
P51684,-4.236,C1=CC2=C(C(=C1)C=NNC(=O)COC3=CC=C(C=C3)Cl)N=CC=C2
P51684,-4.32,CCCCCCCCCCCCCC=CC(C(CO)N)O
P51684,-4.591,C1CCN(C1)C2=CC=CC=C2NC(=S)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
P51684,-4.505,CC(=NNC(=S)N)CC1CC2=C(CC1(C)C)C(CCC2)(C)C
P51684,-0.531,CC1=CC=C(O1)C(C2(COC2)C)NC3=C(C(=O)C3=O)NC4=C(C(=C(C=C4)Cl)S(=O)(=O)N(C)C)O
