GPCR,STANDARD_VALUE,smiles
Q99500,-3.702,CC1=CC(=CC(=C1OCCCNC)C)CCC(=O)C2=C3CC4C(C3=C(S2)C)C4(C)C
Q99500,-4.13,C1=CC=C(C=C1)C(CC2=NC(=NO2)C3=CN=CC=C3)C4=CC=CC=C4
Q99500,-2.965,CCCCCCCCC1=CC2=C(CC(CC2)C(C)(COP(=O)(O)O)N)C=C1
Q99500,-4,CC(COP(=O)(O)O)(C(=O)NC1=CC=C(C=C1)OCCC2=CC=CC(=C2)C3=CC=CC=C3)N
Q99500,-2.373,C1CCC(CC1)N(CC2CC2)C3=NC=NC(=C3)C(=O)NC4=CC=C(C=C4)CN5CC(C5)C(=O)O
Q99500,-2.838,CC(C)OC1=CC2=C(C=C1)C(=C(N2CC3=CC=CC=N3)CO)C(=O)NCC4=CC(=C(C=C4)F)F
Q99500,-3.637,CCCSC1=NC(=C2CCCCC2=C1C#N)N3CCOCC3
Q99500,-3.114,CCCC1=C(ON=C1C2=NC(=NO2)C3=CC=C(C=C3)CN4CC(C4)C(=O)O)C5=CC=CC=C5
Q99500,-1.544,CC(C)C1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)O)C(=O)NCC4=CC(=C(C=C4)F)F
Q99500,-3.771,CC(=NOCC1=CC(=C(C=C1)C2=CC=CS2)C(F)(F)F)C3=CC=C(C=C3)CNCCC(=O)O
Q99500,-2.964,CCC1=CC(=CC(=C1OCC(CNC(=O)CO)O)C)C2=NOC(=N2)C3=NC(=C(C=C3)C4CCCC4)OC
Q99500,-4.494,CN1C2=CN(C(=C2C(=O)N(C1=O)C)C3=CC=CC=C3)C4CCCCC4
Q99500,-2.322,CCC1=CC(=CC(=C1OCC(CNC(=O)CO)O)C)C2=NOC(=N2)C3=NC=C(C(=C3)OC)C4CCCC4
Q99500,-2.551,C1=CC(=CC=C1CCC(CO)(COP(=O)(O)O)N)C2=COC(=N2)C3=CC=C(C=C3)C(F)(F)F
Q99500,-2.724,C1C(CN1CC2=CC=C(C=C2)OCC3=CC(=C(S3)C(F)(F)F)C4=CC=CC=C4)C(=O)O
Q99500,-0.991,CCCCCCCCCCCCCCN(C)CCCP(=O)(O)O
